tf,blp1,blp2
10.064136936181082,-1.6024914612737762,4.154019001982895
8.195051821262,-0.15104041839889604,2.8937514437987337
8.988167422249157,0.06965604834762829,2.0556197846139597
9.645905303257937,-1.3672233077209208,2.4936960685547005
8.675908582379995,0.06965604834762829,2.0556197846139597
8.937716379352318,0.11435109611818195,1.3965834757932756
10.974099055257472,-0.44325808636336017,-3.4545825107200727
6.2411832339708635,2.886977545498529,4.4933532973852826
8.698060740351504,0.11435109611818195,1.3965834757932756
9.456276060548152,2.887147421000855,0.5412207218042555
9.476029507732003,2.9318424687714097,-0.11781558701642858
8.510770670820646,0.06965604834762829,2.0556197846139597
9.669990067434657,0.23782292047258746,-1.130390693378435
9.557050083914694,-1.391780192794477,3.7820784280289557
9.948683458011597,1.5086860558323911,-1.855562712185919
9.65521032377525,1.5086860558323911,-1.855562712185919
8.391394214782022,-0.9270374086231552,-1.6413455007239444
9.363792433512819,2.887147421000855,0.5412207218042555
9.855537584122917,1.5533811036029448,-2.514599021006603
11.005704271334611,0.07180669976384202,-1.4174864282451782
8.466316785251188,0.06965604834762829,2.0556197846139597
9.864248838285963,1.5086860558323911,-1.855562712185919
7.4917663485249335,-0.23994925099944542,-0.9245081376883695
9.805905729360553,-1.3672233077209208,2.4936960685547005
9.368854157480481,2.887147421000855,0.5412207218042555
9.942764417040195,1.5086860558323911,-1.855562712185919
9.235543598166188,-0.7934335282520522,1.5178777719424748
9.695402898047174,-1.3672233077209208,2.4936960685547005
9.070894071052837,0.06965604834762829,2.0556197846139597
10.503754296280022,0.07180669976384202,-1.4174864282451782
9.018686194606886,0.11435109611818195,1.3965834757932756
9.785866140883929,1.5533811036029448,-2.514599021006603
10.70757333674282,-1.6024914612737762,4.154019001982895
9.868557607903522,-1.6024914612737762,4.154019001982895
9.290676098851616,-1.4364752405650307,4.441114736849641
10.02314788076889,1.5086860558323911,-1.855562712185919
10.194309221639474,1.5086860558323911,-1.855562712185919
9.960698090133864,-1.3672233077209208,2.4936960685547005
9.574962096265661,1.5086860558323911,-1.855562712185919
9.681436228387001,1.5086860558323911,-1.855562712185919
9.74918510334642,-1.3672233077209208,2.4936960685547005
9.208420156212007,0.06965604834762829,2.0556197846139597
9.73581304244809,1.5533811036029448,-2.514599021006603
9.381807195733845,2.887147421000855,0.5412207218042555
10.298870457064812,-1.9726614937091425,-4.431701597975646
9.556595476156513,2.887147421000855,0.5412207218042555
10.471271507843962,0.07180669976384202,-1.4174864282451782
8.954770063107834,0.06965604834762829,2.0556197846139597
9.772618086197353,1.5086860558323911,-1.855562712185919
9.831628592602296,1.5086860558323911,-1.855562712185919
8.551615925280515,2.8477174186566563,0.22002046203711867
9.600198707807753,2.887147421000855,0.5412207218042555
8.500280065786217,0.5092560782891482,1.8790426048219668
10.330771788054424,-2.217175810347316,3.7385950362596363
8.923904429944768,0.06965604834762829,2.0556197846139597
7.9768685231187355,0.4236664609139238,1.146836651307165
10.705418635367742,-0.3985630385928065,-4.113618819540758
6.56971072949097,3.7008217969891115,1.2239535599394369
9.59164113477265,-1.3672233077209208,2.4936960685547005
8.884061153036207,0.06965604834762829,2.0556197846139597
9.384296779039806,-2.0511595896385706,4.0256907711263805
8.757677834058713,0.11435109611818195,1.3965834757932756
10.70849112734598,-0.8078011646133998,-3.9207467906301363
7.617899104327945,2.3617904341648464,-0.8516296142836
9.950341783578232,1.7573982858001136,-1.9112993263938987
9.040372943828197,0.06965604834762829,2.0556197846139597
8.664637615764258,-0.5418276901680814,2.53717946032402
9.853983491046012,1.5086860558323911,-1.855562712185919
9.729472006060341,1.5533811036029448,-2.514599021006603
9.04021136827068,-2.3070017427918166,0.6914319506518751
8.564095590767261,0.06965604834762829,2.0556197846139597
8.853091131533308,0.06965604834762829,2.0556197846139597
9.81534363123006,1.5533811036029448,-2.514599021006603
10.957098676186124,-0.3985630385928065,-4.113618819540758
8.739285630829883,0.06965604834762829,2.0556197846139597
11.322508828974225,-3.204801168894826,0.346535161570241
9.540533131070267,2.272463071927316,0.12579675608099627
8.681792333415112,0.06965604834762829,2.0556197846139597
8.846803399829728,0.06965604834762829,2.0556197846139597
10.709672512258095,0.07180669976384202,-1.4174864282451782
9.040976911311041,2.9318424687714097,-0.11781558701642858
6.055980557945053,2.2030412635808796,6.025347999956963
8.97627825665069,0.06965604834762829,2.0556197846139597
8.73075896855275,0.11435109611818195,1.3965834757932756
9.375500410157704,1.5086860558323911,-1.855562712185919
9.374900043596615,2.887147421000855,0.5412207218042555
11.203184318950504,-3.204801168894826,0.346535161570241
11.138359414036692,-0.44325808636336017,-3.4545825107200727
9.52902422608851,-2.656597775626792,-2.899706895403967
8.701603661178549,0.06965604834762829,2.0556197846139597
8.968233557559598,0.11435109611818195,1.3965834757932756
9.874454710795884,1.5086860558323911,-1.855562712185919
10.083575023003128,1.5533811036029448,-2.514599021006603
9.201855024032188,2.887147421000855,0.5412207218042555
8.80071952585589,0.06965604834762829,2.0556197846139597
8.955249805265366,0.06965604834762829,2.0556197846139597
10.174586488496493,1.5086860558323911,-1.855562712185919
10.973172385727487,-3.204801168894826,0.346535161570241
9.954331533505133,1.5086860558323911,-1.855562712185919
6.737342315849346,0.9227604266800835,3.059552882516278
9.963819767287433,1.5086860558323911,-1.855562712185919
8.675266705141444,0.06965604834762829,2.0556197846139597
9.540479826386097,2.272463071927316,0.12579675608099627
8.758977516093593,0.06965604834762829,2.0556197846139597
8.668788211506083,0.06965604834762829,2.0556197846139597
8.166468372350838,-0.17468020362850112,3.411037307393646
8.755277036080948,0.06965604834762829,2.0556197846139597
9.99457657005365,1.5086860558323911,-1.855562712185919
9.73505733772991,2.887147421000855,0.5412207218042555
9.252436727252714,2.887147421000855,0.5412207218042555
9.598867272607325,1.5086860558323911,-1.855562712185919
9.91765791079602,1.5086860558323911,-1.855562712185919
9.291691431606898,2.887147421000855,0.5412207218042555
9.954384838189302,1.5086860558323911,-1.855562712185919
10.354480944827007,0.07180669976384202,-1.4174864282451782
9.773659368208948,1.5533811036029448,-2.514599021006603
9.62695052195346,1.8020933335706681,-2.570335635214583
9.760753598432292,1.5086860558323911,-1.855562712185919
8.894306070143994,0.5092560782891482,1.8790426048219668
9.969012778456843,1.5086860558323911,-1.855562712185919
10.556368240584536,0.07180669976384202,-1.4174864282451782
6.783899761934848,0.9227604266800835,3.059552882516278
9.61872510813101,1.5533811036029448,-2.514599021006603
9.159237548679865,2.9318424687714097,-0.11781558701642858
9.057004005289306,0.06965604834762829,2.0556197846139597
8.480736691307152,1.9681095542794136,-2.28323990034784
9.806482919267276,1.8020933335706681,-2.570335635214583
9.608761708086595,1.5086860558323911,-1.855562712185919
7.059995569131702,0.9227604266800835,3.059552882516278
9.643118417704581,1.5533811036029448,-2.514599021006603
9.815604960851026,-1.3672233077209208,2.4936960685547005
7.1788094891186205,0.9227604266800835,3.059552882516278
9.71621418167846,-1.3672233077209208,2.4936960685547005
9.091631814223557,0.06965604834762829,2.0556197846139597
10.154308656777978,-2.994089900415526,-0.025405412383698867
9.8723796432922,1.5533811036029448,-2.514599021006603
10.282699405167651,-2.994089900415526,-0.025405412383698867
9.169401127399407,0.06965604834762829,2.0556197846139597
8.92795694461097,-0.9270374086231552,-1.6413455007239444
9.76992200410957,1.5086860558323911,-1.855562712185919
8.34558987232423,0.5092560782891482,1.8790426048219668
9.93418236288879,1.5086860558323911,-1.855562712185919
9.313163860606497,0.06965604834762829,2.0556197846139597
7.413976657593743,3.7402517993333104,1.5451538197065746
8.90261340415595,0.06965604834762829,2.0556197846139597
8.526449563517366,0.05780827672459132,-0.3413479281205527
9.551102872658472,2.887147421000855,0.5412207218042555
9.916028764799218,-1.3672233077209208,2.4936960685547005
9.447898736584794,-1.77698991124955,-0.39644653301900856
10.193989393534453,1.5086860558323911,-1.855562712185919
8.753595964020906,0.06965604834762829,2.0556197846139597
9.868115268558581,1.5533811036029448,-2.514599021006603
9.517680835683741,2.887147421000855,0.5412207218042555
9.204942253657048,2.887147421000855,0.5412207218042555
7.399721716276993,3.784946847103865,0.8861175108858896
8.13294241734064,0.4236664609139238,1.146836651307165
9.509342714309886,2.9318424687714097,-0.11781558701642858
6.864885105956284,3.7402517993333104,1.5451538197065746
11.183583444156248,-1.657753667239795,-2.675847822925201
9.72176541749896,1.5086860558323911,-1.855562712185919
9.907156888014487,1.5086860558323911,-1.855562712185919
9.277461301961957,2.887147421000855,0.5412207218042555
7.661209406736079,2.3617904341648464,-0.8516296142836
9.847779911905874,1.5086860558323911,-1.855562712185919
6.636299091467503,0.9227604266800835,3.059552882516278
9.706789022275634,1.5086860558323911,-1.855562712185919
9.504920646552264,2.9318424687714097,-0.11781558701642858
8.592540056337768,0.06965604834762829,2.0556197846139597
9.833065598046385,1.5086860558323911,-1.855562712185919
10.063471742242559,-1.3672233077209208,2.4936960685547005
10.470985654934495,-1.0041447967313522,1.8898183458964155
9.404547926259735,2.9318424687714097,-0.11781558701642858
7.822964445359297,2.3617904341648464,-0.8516296142836
7.955506935649885,0.6752722989978936,2.16613833968871
10.366705366391415,-2.994089900415526,-0.025405412383698867
9.517018588830398,2.9318424687714097,-0.11781558701642858
9.898577054891588,1.5086860558323911,-1.855562712185919
10.067606208395365,1.5086860558323911,-1.855562712185919
9.597801178923923,1.5086860558323911,-1.855562712185919
10.046831747292016,-0.27724186565461384,-3.1674867758533294
9.719044523739369,1.5533811036029448,-2.514599021006603
10.790802241565174,0.07180669976384202,-1.4174864282451782
9.647904179111595,2.887147421000855,0.5412207218042555
10.648187533576424,0.07180669976384202,-1.4174864282451782
10.112593140806524,1.5086860558323911,-1.855562712185919
9.485145924467343,1.5086860558323911,-1.855562712185919
8.236432744832936,-0.17468020362850112,3.411037307393646
9.280081488722267,2.9318424687714097,-0.11781558701642858
11.110499059384765,0.07180669976384202,-1.4174864282451782
7.48581231798264,2.3617904341648464,-0.8516296142836
9.92062038246625,1.5533811036029448,-2.514599021006603
8.828222521859217,0.06965604834762829,2.0556197846139597
10.005907877138608,1.5533811036029448,-2.514599021006603
6.852934512460392,2.8212139326118697,-1.2793068024455208
8.73113741970545,1.9681095542794136,-2.28323990034784
8.434291729183643,-2.1856805698536244,1.6375639943393034
8.854235207734288,0.06965604834762829,2.0556197846139597
9.482477153488093,2.9318424687714097,-0.11781558701642858
6.791858747669182,1.3623604566216034,2.882975702724285
10.217869892042712,1.5086860558323911,-1.855562712185919
9.67538812124236,1.5086860558323911,-1.855562712185919
10.091142606036264,-2.994089900415526,-0.025405412383698867
8.872229734178923,0.06965604834762829,2.0556197846139597
7.419920179681447,-0.5141189293884656,3.4976291664570196
9.784004918994984,1.5533811036029448,-2.514599021006603
9.287153395759933,0.06965604834762829,2.0556197846139597
5.964315354959819,1.276770839246379,2.1507697492094833
7.743380551893155,2.3617904341648464,-0.8516296142836
9.818515506458017,1.5533811036029448,-2.514599021006603
7.669041792376765,3.7402517993333104,1.5451538197065746
10.025228984480036,1.5086860558323911,-1.855562712185919
9.25005333557746,0.06965604834762829,2.0556197846139597
7.222053388758687,3.7402517993333104,1.5451538197065746
11.250922859162124,-3.204801168894826,0.346535161570241
10.856770983763013,0.07180669976384202,-1.4174864282451782
9.125373545464907,0.11435109611818195,1.3965834757932756
9.138054138734322,2.272463071927316,0.12579675608099627
7.49441342600661,3.7402517993333104,1.5451538197065746
9.695606955164708,1.8020933335706681,-2.570335635214583
9.31222421327691,2.9318424687714097,-0.11781558701642858
6.714154778235299,0.9227604266800835,3.059552882516278
9.708458300328967,2.887147421000855,0.5412207218042555
6.675562186896058,0.9227604266800835,3.059552882516278
10.813052460883053,-0.8078011646133998,-3.9207467906301363
7.517026272263088,2.406485481935401,-1.510665923104285
6.67388715104348,0.9674554744506372,2.4005165736955947
9.877999225773374,1.5086860558323911,-1.855562712185919
8.635447972227885,0.11435109611818195,1.3965834757932756
10.182041595613526,-1.3672233077209208,2.4936960685547005
7.015164108716038,0.9227604266800835,3.059552882516278
9.755025185554267,1.5533811036029448,-2.514599021006603
8.716067245336564,0.06965604834762829,2.0556197846139597
8.448264512065368,0.06965604834762829,2.0556197846139597
7.3114184452502355,3.7402517993333104,1.5451538197065746
9.597885331487365,1.5086860558323911,-1.855562712185919
9.437992553877768,2.887147421000855,0.5412207218042555
8.735716438018983,0.06965604834762829,2.0556197846139597
11.017482385507723,0.07180669976384202,-1.4174864282451782
6.74659696128017,0.9674554744506372,2.4005165736955947
9.940722744956958,-1.0930536293319006,-1.9284412355906881
9.21627578177051,2.9318424687714097,-0.11781558701642858
10.648212211409831,0.07180669976384202,-1.4174864282451782
7.043524421723102,0.9227604266800835,3.059552882516278
8.591139507922462,2.8030223708861017,0.8790567708578028
9.223842825894174,2.9318424687714097,-0.11781558701642858
9.892584339621221,1.5533811036029448,-2.514599021006603
8.417563235011826,0.06965604834762829,2.0556197846139597
9.245722558075775,2.887147421000855,0.5412207218042555
8.720313605322296,0.06965604834762829,2.0556197846139597
9.803534803016081,1.5086860558323911,-1.855562712185919
9.854934656149501,1.8020933335706681,-2.570335635214583
9.39828174607478,1.5086860558323911,-1.855562712185919
8.385363811376031,-0.17468020362850112,3.411037307393646
10.979618064577771,-0.44325808636336017,-3.4545825107200727
9.482179916026375,2.887147421000855,0.5412207218042555
8.99882600421629,0.11435109611818195,1.3965834757932756
9.572807318255549,1.5533811036029448,-2.514599021006603
7.885999848520423,0.6752722989978936,2.16613833968871
8.904667475166779,0.11435109611818195,1.3965834757932756
9.631861493487762,-1.3672233077209208,2.4936960685547005
6.476093837702578,0.9227604266800835,3.059552882516278
9.359112498361227,0.06965604834762829,2.0556197846139597
8.932515110946937,0.06965604834762829,2.0556197846139597
9.340386912377536,-1.4364752405650307,4.441114736849641
9.550036778975066,2.887147421000855,0.5412207218042555
9.538554396924102,1.392855207550074,-2.3774636063039623
8.918411826446727,0.06965604834762829,2.0556197846139597
9.121500053315856,2.9318424687714097,-0.11781558701642858
8.845790610830495,0.06965604834762829,2.0556197846139597
10.159976537290635,-1.6024914612737762,4.154019001982895
9.237191587580032,2.887147421000855,0.5412207218042555
9.403981944348658,2.887147421000855,0.5412207218042555
9.259222611427106,-1.77698991124955,-0.39644653301900856
9.286391811069148,2.887147421000855,0.5412207218042555
8.545171556625688,2.4384792926360612,0.4128924909477396
9.350726518370983,-1.77698991124955,-0.39644653301900856
9.933707062788272,1.5086860558323911,-1.855562712185919
9.882905477745544,1.5086860558323911,-1.855562712185919
9.676159064654147,1.5086860558323911,-1.855562712185919
8.490491448510301,1.9681095542794136,-2.28323990034784
9.168101445364526,0.11435109611818195,1.3965834757932756
