tf,blp1,blp2
9.027732222798608,11.34375,17.337689748048426
7.961816653932345,7.9375,9.641697538325285
8.864800815512378,8.5625,10.20558542203988
10.032099682062308,10.8125,15.327793160695848
8.470159838536865,8.5625,10.20558542203988
9.094148168618219,8.5,10.428989641499738
10.80945456693801,13.03125,4.897189105083646
7.3412700960347195,9.375,10.414761337427892
8.791265036302093,8.5,10.428989641499738
9.517535446280377,11.4375,10.579871473376356
9.835609089937737,11.34375,10.803275692836216
8.261454180177331,8.5625,10.20558542203988
10.131393577368328,9.78125,9.839858933350017
9.202149520831748,7.96875,17.655745199405843
9.625402955334016,10.875,4.622999962796491
9.86922147847937,10.875,4.622999962796491
8.197120853893743,4.34375,6.372892233720105
9.400652193454754,11.4375,10.579871473376356
9.800791452314328,10.78125,4.84640418225635
10.682608518830154,13.0625,9.745207701452461
8.2052721843727,8.5625,10.20558542203988
9.518692250737017,10.875,4.622999962796491
7.328966715361051,5.5625,5.948864539719593
9.619594821775838,10.8125,15.327793160695848
9.407049334021263,11.4375,10.579871473376356
9.617922314873393,10.875,4.622999962796491
9.301107041629805,6.625,10.289129451785657
9.479938422212118,10.8125,15.327793160695848
8.969352941304793,8.5625,10.20558542203988
10.662948499072595,13.0625,9.745207701452461
9.196479961726073,8.5,10.428989641499738
9.712738840453447,10.78125,4.84640418225635
9.84092415627818,11.34375,17.337689748048426
8.78055389721458,11.34375,17.337689748048426
9.187107950232246,8.0625,17.43234097994598
9.719513061421546,10.875,4.622999962796491
9.935831288985282,10.875,4.622999962796491
9.815225499547912,10.8125,15.327793160695848
9.153084018333441,10.875,4.622999962796491
9.902366470058741,10.875,4.622999962796491
9.547909795102907,10.8125,15.327793160695848
9.143162043489294,8.5625,10.20558542203988
9.649480411402575,10.78125,4.84640418225635
9.42341972620376,11.4375,10.579871473376356
10.37051750734518,8.3125,2.6070164133130493
9.644321775858376,11.4375,10.579871473376356
10.007178263596884,13.0625,9.745207701452461
9.437309978814369,8.5625,10.20558542203988
9.402886883816413,10.875,4.622999962796491
9.477465921864539,10.875,4.622999962796491
8.343299460585111,8.96875,9.226380651100154
9.699428692752532,11.4375,10.579871473376356
8.60171681051348,8.96875,13.984768255592323
9.86602454476959,12.9375,16.84293748227412
9.398301175631907,8.5625,10.20558542203988
7.321334600254751,6.5,8.227948061447966
10.762997864096812,12.9375,5.120593324543506
6.629512973789265,6.90625,8.897004188997197
9.963519191355395,10.8125,15.327793160695848
8.73322856023631,8.5625,10.20558542203988
8.577305130659564,9.6875,16.937588714171675
9.481328324125801,8.5,10.428989641499738
11.206556422347786,13.75,6.073983112942961
7.4706937655158505,8.8125,4.293623500693535
10.195332842804126,13.0,5.237100611233238
9.54549716254168,8.5625,10.20558542203988
9.720640186200601,5.8125,16.14060087782757
10.120436262218137,10.875,4.622999962796491
9.641466441978533,10.78125,4.84640418225635
8.643330566948247,7.875,9.525190251635554
8.943565252456974,8.5625,10.20558542203988
8.694087828310263,8.5625,10.20558542203988
9.749993272045707,10.78125,4.84640418225635
10.466360124610926,12.9375,5.120593324543506
8.550257427859133,8.5625,10.20558542203988
10.44365202468914,10.0,9.631162494278648
9.510616277973808,13.03125,10.085119207602052
9.09231350734976,8.5625,10.20558542203988
