"","es.max.ATE","es.max.ATE.1","es.max.ATE.2"
"109",0.0660746225421436,0.860414360523123,0.0965418499375251
"110",0.0519869775273176,0.774496930359969,0.177811117807038
"111",0.15437958275866,0.927435771422897,0.00347363584786134
"112",0.0118317630653375,0.9620083830213,0.00210443836910111
"113",0.012737092980071,0.554187419416093,0.400274226872665
"114",0.0605812316053992,0.909536155347298,0.0218844661880819
"115",0.0118317630653375,0.9620083830213,0.00209461331770639
"116",0.0661945023023375,0.946640623896041,0.00986673293755087
"117",0.0188389434715719,0.774504919482773,0.157498127272246
"118",0.0898010968255137,0.937346512012416,0.00614709039181103
"119",0.0550503248550679,0.854052600494121,0.0152065170464398
"120",0.0576794814805518,0.926772883839761,0.0171482614673653
"121",0.137929654517353,0.79829503474705,0.0389228042912861
"122",0.0138316030837519,0.962430797874676,0.00444402000281961
"123",0.121159328171568,0.881908571254715,0.0252712752050905
"124",0.0435047941786509,0.768351157697318,0.146466416024732
"125",0.0527019636136376,0.909893500229838,0.0183120516450636
"126",0.169063466726503,0.771521171386432,0.036380933415514
"127",0.0592866134734292,0.815874949558038,0.0176332188304741
"128",0.161149986040505,0.850170424141495,0.0208084517213755
"129",0.0380877195572998,0.869938338660981,0.0463492059507645
"130",0.2717471645207,0.768145729036564,0.00409428147024135
"131",0.0960306993921514,0.885539585403616,0.0305330421713229
"132",0.0412659830402982,0.919655371035287,0.0357362800126736
"133",0.0416369751009348,0.908936266696191,0.00643024388808195
"134",0.0138007680175471,0.922055064409186,0.102652910710505
"135",0.0650381509770626,0.853830208163207,0.00602026060837549
"136",0.0805589875519644,0.87210078053669,0.020205496437209
"137",0.0120881247231584,0.922055064409186,0.0901306307783625
"138",0.0576794814805518,0.926212957687425,0.0434914639171578
"139",0.0489507518076974,0.865486355115188,0.0688281452567409
"140",0.166148819432368,0.797747299796886,0.0486419089883896
"141",0.163865294809656,0.915823047956598,0.00409428147024135
"142",0.063199947941616,0.946050621913358,0.00561213011147751
"143",0.0753587215477191,0.867711560976351,0.026044952548813
"144",0.0307435990522123,0.865470836770737,0.0546383059538947
"145",0.0649476865016933,0.865739784398185,0.0466636959738848
"146",0.0349604377557372,0.466586922423314,0.319396350280547
"147",0.0137002285593537,0.790815652593901,0.0205659488935846
"148",0.0153315565727806,0.922886096695085,0.0136370360924839
"149",0.121159328171568,0.882762141776726,0.0214133627505596
"150",0.0194408770369898,0.946050621913358,0.015341050531321
"151",0.0463642894929594,0.86799542086168,0.0370256720495099
"152",0.0807525857492645,0.875692142243933,0.00462086527119788
"153",0.0261399879063024,0.854520602235649,0.0579823945046773
"154",0.0121437840523251,0.754001941112071,0.324812004746117
"155",0.220237542963595,0.483367174428497,0.0385479715065926
"156",0.412845409123168,0.136601032698903,0.802430548495338
"157",0.234031287592642,0.830016620092207,0.00467399729808394
"158",0.960476703922986,0.0691424951455934,0.00294037311440353
"159",0.0307562613617593,0.95174812905322,0.00118845784685805
"160",0.048730526249271,0.868865156289352,0.021588376380516
"161",0.0576794814805518,0.926772883839761,0.0171482614673653
"162",0.225452175084015,0.786927778754985,0.0521207050884877
"163",0.0759293007359779,0.946640623896041,0.0100074140623562
"164",0.0888096769370616,0.792478167493858,0.0147823161672002
"165",0.0930781404944767,0.889114847548849,0.0347135845324137
"166",0.141191784648229,0.898090439847641,0.00313736925256038
"167",0.16295532940847,0.636432257395259,0.147511601637789
"168",0.0173439021827961,0.922886096695085,0.00528846707943457
"169",0.0124320108276453,0.946640623896041,0.013162312849402
"170",0.0489507518076974,0.865486355115188,0.0666572812766462
"171",0.0256789394608608,0.934420021717713,0.00130729241877358
"172",0.0276200699211778,0.874164241291191,0.0321868899205386
"173",0.0701704395357032,0.927003168943929,0.0245524883861037
"174",0.483194428466929,0.297036042175831,0.0828952282619045
"175",0.0408371905651911,0.869938338660981,0.143892737201958
"176",0.057553300958528,0.845190126635286,0.0517385947441011
"177",0.0502859750787082,0.919429556131726,0.0139206740970817
"178",0.0570268268886268,0.900338520378867,0.0402294155503134
"179",0.0114535313786575,0.931136079500251,0.0174198475259352
"180",0.172707932171052,0.833650470413757,0.0124159590610611
"181",0.166090719709126,0.765713357023695,0.00148312296282681
"182",0.0463642894929594,0.86799542086168,0.0363644487627504
"183",0.146629940197638,0.675143442212235,0.1085593358499
"184",0.0166579789860575,0.922886096695085,0.0136370360924839
"185",0.141191784648229,0.897335490627137,0.00209891841159376
"186",0.0131470600801403,0.945921402160916,0.0101755749418769
"187",0.0550503248550679,0.854052600494121,0.0122466869453307
"188",0.0259350242074916,0.934420021717713,0.00130729241877358
"189",0.0964893184176951,0.885539585403616,0.0415496431208279
"190",0.173473771868214,0.519599670206713,0.00284582948990473
"191",0.163865294809656,0.915823047956598,0.00409428147024135
"192",0.0728907425641459,0.905724743805576,0.00298543011003141
"193",0.0118317630653375,0.962307732899319,0.00313736925256038
"194",0.0859637616855832,0.830055176489028,0.243517617112461
"195",0.0650088910061318,0.860414360523123,0.058712218772013
"196",0.166148819432368,0.796417509691791,0.207275108164592
"197",0.0362744310417255,0.867050530597677,0.0547834448754457
"198",0.151635161253005,0.828935786266966,0.0413487328890093
"199",0.0412659830402982,0.919655371035287,0.0357362800126736
"200",0.0883025829207199,0.889114847548849,0.0358841181042381
"201",0.160681467436918,0.901619193603674,0.00409428147024135
"202",0.0620057911727364,0.865344304147115,0.045625568122882
"203",0.0138007680175471,0.922055064409186,0.102652910710505
"204",0.0321955505100431,0.946640623896041,0.0164059475509923
"205",0.131097424558483,0.602277285387946,0.00257512236635011
"206",0.141191784648229,0.897335490627137,0.00209461331770639
"207",0.0629963296873155,0.784660612026048,0.0488885792749343
"208",0.0517276392989466,0.919906104930492,0.0246118762362241
"209",0.141191784648229,0.898090439847641,0.00334557070823852
"210",0.0723989520470487,0.786046566871861,0.0833161948999712
"211",0.027617548784929,0.946657815244993,0.00864410466563574
"212",0.0805589875519644,0.87210078053669,0.020205496437209
"213",0.0140997753593519,0.934420021717713,0.00167279481537947
"214",0.0534242554562741,0.946640623896041,0.0138798451927363
"215",0.0550503248550679,0.854052600494121,0.0152065170464398
"216",0.0604293368342243,0.927003168943929,0.0162167670678374
"217",0.0650088910061318,0.860414360523123,0.058712218772013
"218",0.0199505502299271,0.867967149509434,0.0639815958335491
"219",0.0212848106117819,0.867967149509434,0.044946458012131
"220",0.146774488715783,0.797280897490813,0.024364896275997
"221",0.0537809708073324,0.947821830882106,0.00257512236635011
"222",0.328805011730595,0.474627612490435,0.0038196819815852
"223",0.013968016659501,0.962430797874676,0.000985037392299837
"224",0.0757063267004934,0.8731644462134,0.0269313372115806
"225",0.0153315565727806,0.922886096695085,0.00633151013504618
"226",0.0242011792575149,0.889413320801653,0.0526915418028517
"227",0.0144994414217217,0.922886096695085,0.0247142412782377
"228",0.0502859750787082,0.919429556131726,0.0139206740970817
"229",0.22852837307261,0.846683320998819,0.0137639888796919
"230",0.0805589875519644,0.87210078053669,0.0140559722502163
"231",0.121159328171568,0.882762141776726,0.0217150248902965
"232",0.0527019636136376,0.909893500229838,0.0163003601181771
"233",0.234917298369801,0.762383075638919,0.00403638641423658
"234",0.0757941106422634,0.783500360528445,0.091103477628603
"235",0.0192827721274465,0.922886096695085,0.00528846707943457
"236",0.0899935482787945,0.737848736567869,0.177134323180891
"237",0.0463642894929594,0.86799542086168,0.0377334417905265
"238",0.0432692599159043,0.919906104930492,0.0380252838692253
"239",0.0339725550974226,0.919680933187923,0.00547363769738609
"240",0.0491692693948394,0.866258533487584,0.0594519088820834
"241",0.0342530907464165,0.899131762803097,0.00169374948719323
"242",0.0273623011444748,0.946468712159856,0.0239122554240902
"243",0.0781724849847649,0.854853328145802,0.0136003343394307
"244",0.0306861268623053,0.873789958686514,0.0268078785154934
"245",0.0615609796857082,0.708180783669103,0.0791323562587873
"246",0.0432692599159043,0.919906104930492,0.0258046946721183
"247",0.121159328171568,0.882762141776726,0.0214133627505596
"248",0.162569926179406,0.819833997893221,0.0353990895030473
"249",0.141191784648229,0.898090439847641,0.00334557070823852
"250",0.014877011345247,0.946640623896041,0.00302517938644965
"251",0.0565884451951166,0.85849230985258,0.0592736390030026
"252",0.00990004301808533,0.9620083830213,0.00148312296282681
"253",0.0139450994292841,0.941265470561724,0.0301867948006477
"254",0.0620490953125441,0.854052600494121,0.0144272362237144
"255",0.107095013711151,0.783973559920593,0.0368855740781499
"256",0.0615791582673192,0.911189610701468,0.0336722238936767
"257",0.0131470600801403,0.946640623896041,0.00788255445725985
"258",0.0649476865016933,0.865739784398185,0.0898963367162098
"259",0.0141669850013962,0.946640623896041,0.0125694022713792
"260",0.0684007118208234,0.926649872659183,0.00146477028961662
"261",0.202092555669649,0.917630087352744,0.00209461331770639
"262",0.0805589875519644,0.87210078053669,0.0218039623774827
"263",0.0142872311932064,0.946640623896041,0.0181933902671442
"264",0.0444260883012559,0.908936266696191,0.00643024388808195
"265",0.210928414666642,0.550285568250687,0.0540254536773978
"266",0.0550056799137638,0.840385219201903,0.140966060012781
"267",0.0375677914433596,0.918818398262587,0.0438766174968739
"268",0.0544412443308046,0.860414360523123,0.0965418499375251
"269",0.170201489196768,0.927206743894703,0.00334557070823852
"270",0.959357561789675,0.0858378592962389,0.00146477028961662
"271",0.165337537053535,0.852320911526868,0.028968216566148
"272",0.0807628337199038,0.861728315135343,0.0435645343577625
"273",0.051825052352541,0.918818398262587,0.0779701089921233
"274",0.109728413625722,0.686947642334122,0.00294037311440353
"275",0.0416216899629729,0.899874976899267,0.00358208169106738
"276",0.763937128087371,0.0871868507608116,0.0327808736637354
"277",0.199018995681947,0.910615992908364,0.00409428147024135
"278",0.10611606119638,0.919906104930492,0.0130867037036157
"279",0.0118317630653375,0.962307732899319,0.00313736925256038
"280",0.205097697654017,0.701839900561678,0.0880366923632017
"281",0.0527019636136376,0.909893500229838,0.0163003601181771
"282",0.1737566846328,0.829855831415036,0.0102753637881828
"283",0.290009080041053,0.609261235043699,0.0046079427176668
"284",0.0408371905651911,0.869938338660981,0.14026055605106
"285",0.0195502734967849,0.891603970519783,0.0340043401007717
"286",0.0502859750787082,0.919429556131726,0.0131621545142863
"287",0.0489507518076974,0.865486355115188,0.0688281452567409
"288",0.27208191080964,0.701128301209622,0.0939348421606928
"289",0.0380877195572998,0.869938338660981,0.0463492059507645
"290",0.0118678759610937,0.776086559946999,0.0766752054259243
"291",0.171116339336977,0.918429150046078,0.00409428147024135
"292",0.0463642894929594,0.86799542086168,0.0377783756775288
"293",0.113293502799379,0.638593041918712,0.00301771892679806
"294",0.162215229573653,0.838551031281316,0.0125694415434405
"295",0.061416861451959,0.927003168943929,0.00303154933169655
"296",0.11148812429805,0.836568603337235,0.00461803314103039
"297",0.0409425635699114,0.867050530597677,0.0521024237523877
"298",0.024880518920694,0.919680933187923,0.0020457020771979
"299",0.0337998604970647,0.946640623896041,0.0164059475509923
"300",0.25617798078839,0.584356397382333,0.0246195086231405
"301",0.055516900721065,0.860414360523123,0.0965418499375251
"302",0.0142872311932064,0.962430797874676,0.00404523033615805
"303",0.0489054841691855,0.864383402104779,0.0139194147770268
"304",0.959670043374465,0.0858378592962389,0.00148312296282681
"305",0.0118317630653375,0.9620083830213,0.00209461331770639
"306",0.690353081089111,0.621752506414794,0.00403638641423658
"307",0.555607244623488,0.141591161047178,0.0634489149281127
"308",0.160681467436918,0.898401037285492,0.00409428147024135
"309",0.279228695313299,0.914922916260908,0.00148312296282681
"310",0.0185693978602624,0.656091341594298,0.204926525281598
"311",0.624594048390951,0.116367040106023,0.506814260037555
"312",0.0285549954077792,0.414402620391408,0.693445780987162
"313",0.520167508699696,0.0653506989736617,0.603454060698565
"314",0.324761232031468,0.0943542622331056,0.834363440179285
"315",0.0351248563678138,0.946640623896041,0.0143545821985294
"316",0.834322145496533,0.124238506196569,0.0288990419652885
"317",0.0995501706472271,0.404777618197828,0.180040756509979
"318",0.0361567232427299,0.534066882365404,0.22698329104303
"319",0.162215229573653,0.838551031281316,0.0125694415434405
"320",0.680799536769406,0.136670439216393,0.126327616413457
"321",0.0661671175002435,0.700554839575913,0.168336649908266
"322",0.983242417807564,0.0353156703584917,0.00403160480463081
"323",0.0277008764521009,0.866951959427161,0.00375687661719988
"324",0.936990303848116,0.0612904428550071,0.025520021409004
"325",0.616761835148353,0.327247972511618,0.0618055058413268
"326",0.181915287201777,0.0466444575077006,0.793642484271248
"327",0.46170445590792,0.303140724925224,0.310926150306608
"328",0.657845751741033,0.251911066875788,0.00382572730826267
"329",0.039591145124617,0.755478228509144,0.00565223521198182
"330",0.0701704395357032,0.927003168943929,0.023742487851786
"331",0.272746850484012,0.22288182931169,0.905776962935064
"332",0.332417119440242,0.333948134208838,0.315985858616924
"333",0.923255005932663,0.288263191338286,0.00130729241877358
"334",0.133780116643749,0.404777618197828,0.621503843372593
"335",0.985306780364736,0.0342850851157299,0.00640447915927732
"336",0.957278122986908,0.0723103217662916,0.00349558100535189
"337",0.0158679911581876,0.946050621913358,0.00745747039111426
"338",0.0519765023525156,0.345880414408479,0.899725338451385
"339",0.268771750308258,0.0471639109120196,0.801008685584694
"340",0.0399844183178607,0.712526755691136,0.118319126165662
"341",0.983201924026701,0.0353156703584917,0.00472334736062707
"342",0.435951918985977,0.144160257191676,0.418836391949474
"343",0.0954142889876789,0.322315093438611,0.643614206950261
"344",0.0151793034211698,0.946640623896041,0.0289169625945796
"345",0.405014605449414,0.325440488073638,0.0267082584428506
"346",0.531352326698945,0.490761638404516,0.00640447915927732
"347",0.0210433165043473,0.0337243713254271,0.973111238774085
"348",0.477923112423605,0.527179482482636,0.00427771872847856
"349",0.572570098592368,0.144160257191676,0.174173789966856
"350",0.223560727787544,0.0337243713254271,0.968278572552041
"351",0.0874604063565133,0.570456258753283,0.159122770494447
"352",0.0603756072904984,0.736353571257764,0.106789403198136
"353",0.0572701951674645,0.73710081954317,0.5260651829657
"354",0.541540430234727,0.208563781605899,0.267844652170594
"355",0.555607244623488,0.141591161047178,0.221842642493745
"356",0.0212276613454351,0.946050621913358,0.00848021911784138
"357",0.986099339969201,0.0337243713254271,0.00523552935946558
"358",0.103904518221348,0.831688041519663,0.106377627105952
"359",0.063199947941616,0.946468712159856,0.00767914549168312
"360",0.519606816287911,0.443306911806796,0.00328021488259066
"361",0.767695486686397,0.227807316616525,0.00935266253260921
"362",0.659645523664894,0.207326375977111,0.159234495988314
"363",0.987297246826156,0.0345059090683276,0.00631412394005007
"364",0.0185693978602624,0.656091341594298,0.480811598340768
"365",0.221834256316375,0.0762131599134321,0.450196030689351
"366",0.137781103703413,0.915560705329696,0.00334557070823852
"367",0.984282280214252,0.0337243713254271,0.00329558278369342
"368",0.02770490870885,0.853220613408289,0.00467289429552379
"369",0.0265936923610427,0.622106820231127,0.316213603364588
"370",0.214129151425367,0.299023371545255,0.404207324894193
"371",0.95467825900452,0.0455604033225492,0.00640447915927732
"372",0.0442945593194864,0.833524866751789,0.0563921518117679
"373",0.577548724854584,0.327996550389265,0.0792341895137753
"374",0.635443678009367,0.30488033465854,0.105493683087454
"375",0.0576058924368849,0.701466737746062,0.144386471416796
"376",0.012737092980071,0.554187419416093,0.552242011356196
"377",0.539790324628407,0.208563781605899,0.267403824765095
"378",0.0569748966186907,0.946238478977518,0.00313736925256038
"379",0.0540194254956353,0.718942377267646,0.0180319442202789
"380",0.488919245254717,0.0718464353603847,0.749095732148083
"381",0.964681081691689,0.0489150913754109,0.00256118870168242
"382",0.0620057911727364,0.864383402104779,0.0463164061279209
"383",0.799847226984183,0.108663206712426,0.082678502927924
"384",0.0432927137680336,0.699027717105723,0.0677600259494722
"385",0.0236772466273087,0.862579945029474,0.00473670847232717
"386",0.913484487610778,0.198821411778538,0.100642180462848
"387",0.848971190091523,0.0675374329941464,0.135986100002975
"388",0.962745875316934,0.0477260612976222,0.0455167771227325
"389",0.763392388109915,0.0756363268179333,0.221806332301512
"390",0.139193157229876,0.774302066310324,0.0208085818228981
"391",0.332417119440242,0.333948134208838,0.315985858616924
"392",0.0179853030241177,0.685419270066217,0.121936731053333
"393",0.982856540992102,0.0353156703584917,0.00472334736062707
"394",0.146500746607815,0.898401037285492,0.00403638641423658
"395",0.938646312637735,0.116861674592275,0.00219892096347427
"396",0.128479661359398,0.783973559920593,0.0368855740781499
"397",0.0423260040646202,0.900338520378867,0.0435680682478461
"398",0.147136040489556,0.898401037285492,0.00403638641423658
"399",0.0362744310417255,0.867050530597677,0.0547834448754457
"400",0.960311622915608,0.0489150913754109,0.00181373635895179
"401",0.0487174663239464,0.889716028181269,0.0501882789870095
"402",0.698740353164746,0.412898963511595,0.00472334736062707
"403",0.595644443608879,0.0605204486425788,0.144171898555819
"404",0.470112700409717,0.489912403045521,0.0049102915206131
"405",0.897821391402055,0.105200099404198,0.0398821120567253
"406",0.272016392703905,0.297485566189077,0.472615412473152
"407",0.189309654828201,0.626420571526305,0.0241509933829449
"408",0.02770490870885,0.0455676578497255,0.974005210388431
"409",0.362553909677853,0.0618818683225957,0.794637700945884
"410",0.510697280361181,0.14007231319811,0.23036196243013
"411",0.616761835148353,0.327247972511618,0.0656506266415309
"412",0.302300941580776,0.8286918177235,0.0176224159550446
"413",0.163850178896914,0.850170424141495,0.0181693636029656
"414",0.0446132967386311,0.919680933187923,0.00891340563555477
"415",0.0527019636136376,0.909893500229838,0.0163003601181771
"416",0.0771073191845001,0.861728315135343,0.0435645343577625
"417",0.0930781404944767,0.889114847548849,0.0347135845324137
"418",0.0297188116026516,0.915216047649194,0.00855916430871456
"419",0.0168211896983512,0.693186021687849,0.233802049354962
"420",0.197584022329578,0.33676756581572,0.864488134653684
"421",0.0141515911501946,0.930311065313049,0.00294037311440353
"422",0.0960306993921514,0.885539585403616,0.0415496431208279
"423",0.0259381449884977,0.893663564190224,0.0261063917738328
"424",0.0805589875519644,0.87210078053669,0.0140559722502163
"425",0.169149238347199,0.833650470413757,0.0124159590610611
"426",0.0649869597944179,0.737848736567869,0.186653956980193
"427",0.0456525591471654,0.900338520378867,0.00485112856544142
"428",0.0259381449884977,0.893663564190224,0.0245279965644827
"429",0.0423720941995174,0.862092614814045,0.0400417265183492
"430",0.472749727010354,0.796417509691791,0.0582921733227647
"431",0.0805589875519644,0.87210078053669,0.020205496437209
"432",0.0141515911501946,0.930311065313049,0.00294037311440353
"433",0.145230225633376,0.774895378609049,0.0266360060289256
"434",0.151137668127686,0.790367482369475,0.00301771892679806
"435",0.0261399879063024,0.854520602235649,0.0579823945046773
"436",0.302300941580776,0.8286918177235,0.0176224159550446
"437",0.0339725550974226,0.919680933187923,0.0125072565466117
"438",0.0784227791367798,0.905724743805576,0.000930365659029788
"439",0.122922063117644,0.761217258418089,0.0459587057523811
"440",0.0141669850013962,0.962430797874676,0.00409428147024135
"441",0.0473139175250731,0.911189610701468,0.0256605238536198
"442",0.0423260040646202,0.900338520378867,0.0356593036805696
"443",0.061416861451959,0.927003168943929,0.00303154933169655
"444",0.0544412443308046,0.860414360523123,0.106107248029422
"445",0.956688227395697,0.0359865446787991,0.0249850088993675
"446",0.0378273276797384,0.817793129468446,0.00620332962755992
"447",0.380569930893708,0.0489150913754109,0.95897560815404
"448",0.731454379538122,0.460481818201148,0.00106257558669663
"449",0.0618653516049884,0.316348574751123,0.790469833105249
"450",0.071513536497936,0.868865156289352,0.0173232112455729
"451",0.0375626392779414,0.911189610701468,0.110953774035697
"452",0.0242011792575149,0.889413320801653,0.0526915418028517
"453",0.0178269266598168,0.861196758162491,0.00232341212877946
"454",0.27208191080964,0.701128301209622,0.0939348421606928
"455",0.0605812316053992,0.911189610701468,0.0218844661880819
"456",0.828006608204589,0.46230481108762,0.00313736925256038
"457",0.0156099773835853,0.741713412330556,0.0778987849094667
"458",0.0173250015693442,0.946640623896041,0.0103109030384407
"459",0.0570102323763704,0.927003168943929,0.00946287412215596
"460",0.741942067979044,0.222092112049198,0.00977555154850084
"461",0.12489288028842,0.881908571254715,0.015976665101951
"462",0.970910885172999,0.0620951258401836,0.00498108698095195
"463",0.0440521167737139,0.867241044111403,0.0181999271634822
"464",0.171847194074956,0.827242264956038,0.0247895515416562
"465",0.985237746959015,0.0342850851157299,0.00640447915927732
"466",0.0249682216945007,0.942084368083657,0.00592268021297819
"467",0.0489054841691855,0.864383402104779,0.0139194147770268
"468",0.00837210816688052,0.922055064409186,0.223292552271458
"469",0.0605812316053992,0.911189610701468,0.0218844661880819
"470",0.0165869238686792,0.946640623896041,0.0512669037066904
"471",0.234663294631747,0.626420571526305,0.0243510615497608
"472",0.0165869238686792,0.946640623896041,0.0512669037066904
"473",0.988890632330673,0.033902322763227,0.00375597043002191
"474",0.0661945023023375,0.946640623896041,0.00818627226053031
"475",0.740025886655153,0.481948517993041,0.00157787288788811
"476",0.012737092980071,0.754001941112071,0.554925335347854
"477",0.058142160387763,0.437802910821647,0.003649709317927
"478",0.0408388315979843,0.854052600494121,0.0171687358420831
"479",0.960311622915608,0.0489150913754109,0.00181373635895179
"480",0.963279184898296,0.0493592775100698,0.00153057786969914
"481",0.850554805490946,0.272233358646565,0.0046079427176668
"482",0.023045947958311,0.888265236351011,0.298768689746031
"483",0.0118317630653375,0.962307732899319,0.00313736925256038
"484",0.0473139175250731,0.911189610701468,0.0256605238536198
"485",0.299459797511019,0.684830593242867,0.0615388699586963
"486",0.315102207264104,0.202788273500908,0.940243281046028
"487",0.02770490870885,0.853220613408289,0.00467289429552379
"488",0.16559320758854,0.761933634459021,0.0806966056814896
"489",0.108707643511498,0.738715825004882,0.00444402000281961
"490",0.0124320108276453,0.962430797874676,0.00403638641423658
